627,627,*NOUSE*,*NOUSE*,94,1164,66,158.00,51.31,28.84,2391,122691.00
635,635,*NOUSE*,*NOUSE*,97,1328,66,175.00,53.27,31.83,1995,106282.00
80,80,*NOUSE*,*NOUSE*,48,533,67,160.00,44.86,27.97,3408,152891.00
130,130,*NOUSE*,*NOUSE*,56,295,67,225.00,78.60,53.67,6895,541955.00
434,434,*NOUSE*,*NOUSE*,75,292,67,249.00,93.27,60.92,5752,536481.00
583,583,*NOUSE*,*NOUSE*,87,1505,67,108.00,40.32,20.29,1281,51649.00
79,79,*NOUSE*,*NOUSE*,47,445,68,140.00,42.78,27.31,4252,181917.00
572,572,*NOUSE*,*NOUSE*,87,736,68,128.00,36.59,23.71,3409,124729.00
90,90,*NOUSE*,*NOUSE*,48,524,69,123.00,41.55,23.66,2010,83511.00
98,98,*NOUSE*,*NOUSE*,47,432,69,89.00,31.55,17.08,1155,36446.00
120,120,*NOUSE*,*NOUSE*,53,353,69,237.00,66.13,48.08,7444,492283.00
573,573,*NOUSE*,*NOUSE*,89,1177,69,233.00,84.93,55.44,4170,354141.00
36,36,*NOUSE*,*NOUSE*,40,912,70,72.00,30.20,12.09,1411,42617.00
47,47,*NOUSE*,*NOUSE*,42,806,70,95.00,34.91,17.31,3429,119720.00
496,496,*NOUSE*,*NOUSE*,80,362,71,205.00,59.68,41.09,2500,149201.00
539,539,*NOUSE*,*NOUSE*,82,529,71,140.00,41.87,28.87,1291,54059.00
617,617,*NOUSE*,*NOUSE*,89,865,71,86.00,40.30,19.25,128,5158.00
32,32,*NOUSE*,*NOUSE*,41,919,72,105.00,32.96,16.51,3099,102150.00
133,133,*NOUSE*,*NOUSE*,49,367,72,108.00,41.08,22.26,597,24527.00
436,436,*NOUSE*,*NOUSE*,74,1387,72,212.00,89.90,47.48,1018,91514.00
448,448,*NOUSE*,*NOUSE*,77,1439,72,164.00,56.82,32.61,2474,140582.00
449,449,*NOUSE*,*NOUSE*,78,1428,72,184.00,63.66,39.96,1063,67675.00
509,509,*NOUSE*,*NOUSE*,80,372,72,149.00,48.22,32.12,1494,72036.00
520,520,*NOUSE*,*NOUSE*,82,541,72,184.00,54.68,37.70,2721,148772.00
48,48,*NOUSE*,*NOUSE*,43,1327,73,145.00,55.52,29.63,915,50801.00
319,319,*NOUSE*,*NOUSE*,61,1460,73,115.00,55.54,20.70,278,15441.00
367,367,*NOUSE*,*NOUSE*,70,676,73,111.00,34.69,17.73,3651,126650.00
540,540,*NOUSE*,*NOUSE*,85,1196,73,245.00,99.89,54.00,6998,699053.00
64,64,*NOUSE*,*NOUSE*,44,813,74,73.00,30.99,13.76,1082,33528.00
71,71,*NOUSE*,*NOUSE*,52,1444,74,178.00,55.01,32.09,8356,459639.00
166,166,*NOUSE*,*NOUSE*,49,390,74,127.00,41.72,30.65,264,11015.00
320,320,*NOUSE*,*NOUSE*,65,207,74,186.00,49.31,38.53,1375,67806.00
435,435,*NOUSE*,*NOUSE*,77,1511,74,228.00,61.58,49.21,6536,402467.00
596,596,*NOUSE*,*NOUSE*,86,684,74,91.00,38.62,17.95,212,8188.00
91,91,*NOUSE*,*NOUSE*,56,1473,75,177.00,55.94,31.41,7834,438200.00
233,233,*NOUSE*,*NOUSE*,60,476,75,95.00,36.45,18.17,2459,89621.00
280,280,*NOUSE*,*NOUSE*,59,1000,75,56.00,27.35, 8.68,372,10173.00
65,65,*NOUSE*,*NOUSE*,45,624,76,157.00,42.19,26.28,3223,135965.00
381,381,*NOUSE*,*NOUSE*,71,665,76,98.00,35.98,17.46,2745,98762.00
523,523,*NOUSE*,*NOUSE*,87,1320,76,214.00,84.49,49.20,5156,435646.00
101,101,*NOUSE*,*NOUSE*,55,1377,77,204.00,80.22,42.51,6024,483237.00
145,145,*NOUSE*,*NOUSE*,51,1225,77,135.00,62.67,27.68,2325,145709.00
303,303,*NOUSE*,*NOUSE*,64,216,77,194.00,67.20,45.82,2236,150260.00
321,321,*NOUSE*,*NOUSE*,66,1193,77,181.00,62.88,31.47,2403,151096.00
59,59,*NOUSE*,*NOUSE*,47,1397,78,204.00,67.67,40.23,6403,433278.00
72,72,*NOUSE*,*NOUSE*,45,613,78,110.00,36.59,20.66,1578,57732.00
99,99,*NOUSE*,*NOUSE*,45,1307,78,135.00,55.18,26.74,622,34323.00
251,251,*NOUSE*,*NOUSE*,67,347,78,254.00,100.37,67.02,8285,831533.00
253,253,*NOUSE*,*NOUSE*,62,487,78,114.00,42.52,23.54,2649,112631.00
263,263,*NOUSE*,*NOUSE*,66,1172,78,235.00,90.32,43.81,5192,468920.00
288,288,*NOUSE*,*NOUSE*,63,826,78,68.00,25.91,11.78,2609,67601.00
289,289,*NOUSE*,*NOUSE*,62,1586,78,152.00,46.71,31.26,2266,105844.00
304,304,*NOUSE*,*NOUSE*,62,1596,78,115.00,39.43,23.57,947,37337.00
396,396,*NOUSE*,*NOUSE*,77,1280,78,241.00,98.92,56.90,4965,491138.00
437,437,*NOUSE*,*NOUSE*,80,1471,78,189.00,59.03,36.13,12146,716966.00
450,450,*NOUSE*,*NOUSE*,79,1379,78,242.00,99.97,52.64,3771,376997.00
521,521,*NOUSE*,*NOUSE*,83,675,78,170.00,49.54,33.45,3068,152002.00
541,541,*NOUSE*,*NOUSE*,81,535,78,136.00,50.64,29.48,912,46186.00
585,585,*NOUSE*,*NOUSE*,87,1399,78,239.00,91.53,55.53,4464,408602.00
336,336,*NOUSE*,*NOUSE*,66,1204,79,137.00,61.03,25.82,1232,75185.00
168,168,*NOUSE*,*NOUSE*,52,1218,80,134.00,52.17,25.08,629,32818.00
219,219,*NOUSE*,*NOUSE*,51,1307,80,138.00,55.09,30.22,407,22421.00
249,249,*NOUSE*,*NOUSE*,61,1394,80,241.00,88.04,47.99,5208,458529.00
252,252,*NOUSE*,*NOUSE*,61,839,80,72.00,29.72,12.89,3280,97479.00
8,8,*NOUSE*,*NOUSE*,46,1243,81,197.00,75.36,42.19,9128,687845.00
191,191,*NOUSE*,*NOUSE*,55,436,81,191.00,59.57,43.11,2071,123369.00
425,425,*NOUSE*,*NOUSE*,73,1398,81,226.00,98.19,52.58,2417,237335.00
102,102,*NOUSE*,*NOUSE*,53,1359,82,181.00,62.49,36.39,3794,237090.00
114,114,*NOUSE*,*NOUSE*,50,1260,82,190.00,81.59,38.34,4730,385922.00
183,183,*NOUSE*,*NOUSE*,55,444,82,203.00,56.88,40.33,2200,125131.00
337,337,*NOUSE*,*NOUSE*,61,1458,82,85.00,45.42,15.29,204,9265.00
384,384,*NOUSE*,*NOUSE*,68,1130,82,104.00,41.82,20.41,252,10538.00
542,542,*NOUSE*,*NOUSE*,82,685,82,172.00,45.52,31.88,2072,94313.00
634,634,*NOUSE*,*NOUSE*,92,1204,82,142.00,43.07,27.83,162,6978.00
382,382,*NOUSE*,*NOUSE*,70,450,83,232.00,67.95,48.91,3129,212629.00
386,386,*NOUSE*,*NOUSE*,69,439,83,172.00,48.44,34.52,1105,53529.00
525,525,*NOUSE*,*NOUSE*,83,831,83,108.00,34.55,20.69,1159,40043.00
92,92,*NOUSE*,*NOUSE*,51,1455,84,128.00,50.03,22.92,6138,307055.00
182,182,*NOUSE*,*NOUSE*,56,546,84,183.00,54.47,39.80,3458,188357.00
338,338,*NOUSE*,*NOUSE*,63,1561,84,111.00,39.49,22.70,418,16506.00
427,427,*NOUSE*,*NOUSE*,74,537,84,174.00,52.13,38.81,1690,88092.00
522,522,*NOUSE*,*NOUSE*,83,821,84,163.00,47.26,32.19,3841,181526.00
94,94,*NOUSE*,*NOUSE*,48,929,85,142.00,39.19,24.56,1711,67055.00
235,235,*NOUSE*,*NOUSE*,57,554,85,173.00,48.90,34.48,831,40638.00
359,359,*NOUSE*,*NOUSE*,76,1256,85,233.00,98.18,51.51,9005,884110.00
369,369,*NOUSE*,*NOUSE*,73,1118,85,243.00,71.52,48.07,5458,390369.00
486,486,*NOUSE*,*NOUSE*,81,767,85,168.00,55.06,39.03,2513,138362.00
555,555,*NOUSE*,*NOUSE*,84,960,85,193.00,58.82,42.92,3235,190268.00
83,83,*NOUSE*,*NOUSE*,47,937,86,141.00,43.24,29.32,2730,118043.00
104,104,*NOUSE*,*NOUSE*,54,1189,86,219.00,86.29,47.07,4936,425914.00
426,426,*NOUSE*,*NOUSE*,73,546,86,218.00,60.30,46.61,2813,169625.00
451,451,*NOUSE*,*NOUSE*,73,1378,86,167.00,73.59,34.26,2287,168289.00
633,633,*NOUSE*,*NOUSE*,92,1114,86,79.00,37.38,17.25,112,4186.00
103,103,*NOUSE*,*NOUSE*,53,1233,87,205.00,79.65,42.58,4690,373558.00
125,125,*NOUSE*,*NOUSE*,65,1270,87,241.00,99.18,51.70,10942,1085232.00
212,212,*NOUSE*,*NOUSE*,58,1209,87,94.00,42.20,13.24,3272,138089.00
256,256,*NOUSE*,*NOUSE*,60,1376,87,168.00,66.00,32.27,2163,142762.00
290,290,*NOUSE*,*NOUSE*,66,1520,87,183.00,50.31,36.54,6666,335378.00
340,340,*NOUSE*,*NOUSE*,60,437,87,184.00,57.39,38.83,306,17561.00
353,353,*NOUSE*,*NOUSE*,65,1385,87,125.00,66.30,25.02,598,39649.00
411,411,*NOUSE*,*NOUSE*,78,1226,87,243.00,90.43,53.73,4828,436612.00
438,438,*NOUSE*,*NOUSE*,72,1369,87,147.00,55.32,27.77,1118,61845.00
543,543,*NOUSE*,*NOUSE*,82,776,87,169.00,55.82,35.68,1740,97127.00
630,630,*NOUSE*,*NOUSE*,88,966,87,166.00,51.07,36.68,347,17721.00
291,291,*NOUSE*,*NOUSE*,61,691,88,119.00,42.38,27.92,287,12163.00
307,307,*NOUSE*,*NOUSE*,61,1368,88,135.00,52.68,27.87,903,47573.00
358,358,*NOUSE*,*NOUSE*,68,1134,88,123.00,43.05,25.11,1598,68798.00
410,410,*NOUSE*,*NOUSE*,71,1504,88,135.00,45.62,26.12,932,42518.00
439,439,*NOUSE*,*NOUSE*,73,853,88,156.00,48.15,35.92,281,13529.00
563,563,*NOUSE*,*NOUSE*,85,1282,88,177.00,65.87,33.61,1529,100716.00
629,629,*NOUSE*,*NOUSE*,88,1339,88,163.00,61.54,36.50,137,8431.00
292,292,*NOUSE*,*NOUSE*,66,1491,89,195.00,56.17,40.46,6493,364713.00
368,368,*NOUSE*,*NOUSE*,69,1197,89,229.00,94.76,51.43,2721,257847.00
383,383,*NOUSE*,*NOUSE*,71,1239,89,239.00,96.52,50.56,4463,430784.00
575,575,*NOUSE*,*NOUSE*,86,1292,89,154.00,50.44,31.91,1494,75360.00
115,115,*NOUSE*,*NOUSE*,48,1157,90,151.00,60.74,29.73,1207,73318.00
376,376,*NOUSE*,*NOUSE*,71,1477,90,187.00,64.43,39.15,1828,117787.00
282,282,*NOUSE*,*NOUSE*,64,1471,91,197.00,65.68,40.72,5246,344566.00
308,308,*NOUSE*,*NOUSE*,67,1451,91,224.00,74.58,46.50,7137,532258.00
473,473,*NOUSE*,*NOUSE*,75,942,91,174.00,49.52,35.07,391,19361.00
471,471,*NOUSE*,*NOUSE*,77,1314,92,206.00,85.78,48.30,3384,290289.00
194,194,*NOUSE*,*NOUSE*,60,1313,93,199.00,74.15,41.83,4510,334419.00
487,487,*NOUSE*,*NOUSE*,78,1083,93,139.00,50.47,32.42,1940,97910.00
501,501,*NOUSE*,*NOUSE*,79,1092,93,159.00,48.35,32.07,1773,85716.00
463,463,*NOUSE*,*NOUSE*,77,1409,94,172.00,53.67,30.50,1243,66708.00
213,213,*NOUSE*,*NOUSE*,67,1333,95,226.00,82.66,48.96,13312,1100436.00
441,441,*NOUSE*,*NOUSE*,76,1418,95,161.00,61.01,36.39,1960,119576.00
170,170,*NOUSE*,*NOUSE*,58,988,96,223.00,57.47,45.31,6776,389441.00
412,412,*NOUSE*,*NOUSE*,74,1170,96,231.00,88.44,50.35,3136,277344.00
116,116,*NOUSE*,*NOUSE*,59,1163,98,212.00,84.92,46.93,5708,484717.00
195,195,*NOUSE*,*NOUSE*,51,1318,98,110.00,52.42,22.01,146,7654.00
196,196,*NOUSE*,*NOUSE*,52,1321,98,125.00,60.52,28.55,227,13738.00
429,429,*NOUSE*,*NOUSE*,69,288,98,25.00,15.24, 3.68,139,2118.00
453,453,*NOUSE*,*NOUSE*,76,1116,98,190.00,57.74,37.96,2375,137122.00
474,474,*NOUSE*,*NOUSE*,75,1126,98,152.00,53.53,33.46,1316,70445.00
197,197,*NOUSE*,*NOUSE*,65,1188,99,234.00,90.78,52.79,4645,421671.00
527,527,*NOUSE*,*NOUSE*,80,1322,99,168.00,64.13,34.38,999,64069.00
126,126,*NOUSE*,*NOUSE*,59,1147,100,224.00,72.86,47.10,6591,480220.00
269,269,*NOUSE*,*NOUSE*,61,1223,100,161.00,57.09,33.87,2718,155176.00
198,198,*NOUSE*,*NOUSE*,60,1206,102,191.00,65.49,40.79,3873,253629.00
295,295,*NOUSE*,*NOUSE*,60,1231,102,116.00,45.05,23.86,703,31671.00
390,390,*NOUSE*,*NOUSE*,70,1315,102,158.00,63.34,28.21,790,50042.00
354,354,*NOUSE*,*NOUSE*,67,1307,106,130.00,48.19,25.79,1549,74646.00
377,377,*NOUSE*,*NOUSE*,66,1321,106,111.00,50.60,23.28,283,14320.00
733,733,*NOUSE*,*NOUSE*,70,1513,89,15.00, 2.45, 2.34,1413,3460.00
736,736,*NOUSE*,*NOUSE*,72,1484,89,25.00, 3.03, 2.58,1413,4275.00
749,749,*NOUSE*,*NOUSE*,67,1468,33,14.00, 1.79, 1.89,1413,2527.00
753,753,*NOUSE*,*NOUSE*,75,1372,48,15.00, 2.85, 2.35,1413,4024.00
764,764,*NOUSE*,*NOUSE*,57,1394,72,15.00, 4.33, 2.51,1413,6125.00
769,769,*NOUSE*,*NOUSE*,78,1394,57,35.00,11.84, 5.65,1413,16736.00
800,800,*NOUSE*,*NOUSE*,40,1116,54,82.00,32.39,13.13,2837,91900.00
802,802,*NOUSE*,*NOUSE*,39,1123,52,10.00, 1.78, 1.86,1413,2513.00
813,813,*NOUSE*,*NOUSE*,80,529,72,184.00,50.56,35.61,4012,202831.00
817,817,*NOUSE*,*NOUSE*,80,314,52,27.00, 4.54, 3.27,1413,6413.00
818,818,*NOUSE*,*NOUSE*,80,305,52,171.00,20.61,29.59,2125,43797.00
824,824,*NOUSE*,*NOUSE*,42,954,50,78.00,25.16,10.76,4687,117918.00
833,833,*NOUSE*,*NOUSE*,50,359,72,15.00, 2.19, 1.98,2103,4603.00
835,835,*NOUSE*,*NOUSE*,52,311,50,30.00, 4.01, 3.52,2103,8431.00
840,840,*NOUSE*,*NOUSE*,82,1329,36,13.00, 2.20, 2.27,1413,3113.00
848,848,*NOUSE*,*NOUSE*,78,922,35,13.00, 1.87, 2.01,1413,2648.00
860,860,*NOUSE*,*NOUSE*,48,1098,34,20.00, 1.88, 2.45,1413,2660.00
863,863,*NOUSE*,*NOUSE*,62,1194,28,39.00, 2.23, 2.56,1413,3151.00
865,865,*NOUSE*,*NOUSE*,70,1191,33,39.00, 2.44, 2.79,1413,3452.00
873,873,*NOUSE*,*NOUSE*,56,1319,95,15.00, 2.21, 1.94,1413,3127.00
884,884,*NOUSE*,*NOUSE*,80,1316,97,15.00, 2.37, 2.05,1413,3353.00
