766,766,PM1VL,,61,1396,80,17.00, 5.10, 2.60,1413,7205.00
768,768,PM1VR,,75,1397,78,16.00, 4.19, 2.58,1413,5926.00
329,329,PM2D1,,66,1511,48,172.00,53.93,35.90,2856,154013.00
356,356,PM2D2,,68,1491,48,173.00,54.16,38.05,3148,170493.00
180,180,PM2VL1,,56,1513,74,166.00,49.85,36.81,3924,195600.00
179,179,PM2VL2,,56,1494,73,178.00,49.52,36.46,3873,191796.00
783,783,PM2VR1,,76,1515,74,17.00, 2.37, 2.24,1413,3348.00
782,782,PM2VR2,,78,1506,74,20.00, 2.32, 2.24,1413,3285.00
775,775,PM3DL,,67,1462,51,26.00, 4.05, 2.91,1413,5723.00
772,772,PM3DR,,74,1447,54,20.00, 4.39, 2.81,2103,9242.00
209,209,PM3L,,58,1434,67,142.00,50.01,27.11,2501,125082.00
773,773,PM3R,,79,1428,70,184.00,58.88,35.12,3537,208257.00
780,780,PM3VL,,61,1465,77,19.00, 4.94, 3.01,1413,6981.00
779,779,PM3VR,,73,1470,77,21.00, 4.94, 3.16,1413,6979.00
757,757,PM4DL,,58,1373,48,14.00, 2.37, 2.21,1413,3348.00
754,754,PM4DR,,75,1380,48,179.00,33.08,46.28,2311,76440.00
131,131,PM4L,,51,1371,65,181.00,61.68,31.59,3161,194962.00
495,495,PM4R,,81,1375,65,191.00,71.00,40.96,3147,223432.00
756,756,PM4VL,,62,1367,86,168.00,62.08,31.63,3066,190335.00
755,755,PM4VR,,76,1369,87,167.00,67.59,33.39,3405,230134.00
898,898,PM5DL,,60,1182,47,20.00, 5.46, 2.98,1413,7721.00
901,901,PM5DR,,73,1182,47,22.00, 4.61, 2.96,1413,6513.00
218,218,PM5L,,55,1179,60,163.00,79.03,33.55,2842,224602.00
407,407,PM5R,,75,1180,63,225.00,78.44,40.30,3487,273503.00
899,899,PM5VL,,62,1173,77,25.00, 2.85, 2.09,1413,4020.00
900,900,PM5VR,,71,1172,78,13.00, 3.14, 2.23,1413,4434.00
362,362,PM6D,,67,1154,41,170.00,68.84,36.93,2972,204581.00
165,165,PM6VL,,54,1152,71,139.00,52.70,25.92,3203,168806.00
468,468,PM6VR,,78,1151,72,178.00,61.70,37.90,3654,225465.00
897,897,PM7D,,66,1131,37,178.00,51.26,33.84,4555,233508.00
111,111,PM7VL,,51,1128,71,140.00,42.47,24.50,3966,168424.00
497,497,PM7VR,,80,1129,75,162.00,51.76,33.24,4365,225938.00
305,305,PM8,,67,1106,76,175.00,60.83,37.85,3221,195927.00
162,162,PVCL,,56,274,65,210.00,67.70,49.59,3966,268508.00
445,445,PVCR,,74,268,65,235.00,92.11,61.62,2733,251737.00
211,211,PVPL,,60,361,80,236.00,81.78,55.29,3266,267088.00
798,798,PVPR,,74,353,77,19.00, 3.22, 2.96,1413,4551.00
142,142,PVQL,,54,313,66,218.00,61.46,47.31,4208,258642.00
461,461,PVQR,,77,308,65,243.00,79.28,56.67,3396,269228.00
331,331,PVR,,66,214,54,228.00,67.63,49.49,3358,227103.00
339,339,PVT,,68,374,81,251.00,75.16,55.17,3344,251322.00
78,78,QL,,48,554,57,182.00,51.48,35.34,6350,326879.00
519,519,QR,,82,622,71,172.00,49.96,36.67,5612,280350.00
791,791,REPD,,66,323,46,244.00,87.54,56.85,2731,239077.00
163,163,REPVL,,55,333,65,237.00,67.89,52.80,3716,252274.00
467,467,REPVR,,79,336,63,245.00,73.24,55.19,3588,262791.00
654,654,RIAL,,54,1261,49,20.00, 2.51, 2.60,1413,3541.00
641,641,RIAR,,80,1259,53,15.00, 2.64, 2.52,1413,3731.00
110,110,RIBL,,49,1228,61,170.00,69.58,34.84,2868,199554.00
536,536,RIBR,,82,1226,67,221.00,92.09,50.46,2785,256476.00
4,4,RICL,,39,1204,74,150.00,57.16,32.54,3185,182040.00
637,637,RICR,,89,1200,79,30.00, 2.68, 2.63,1413,3793.00
310,310,RID,,66,1298,32,194.00,59.49,40.94,4092,243443.00
270,270,RIFL,,60,1178,99,197.00,83.71,43.94,2346,196377.00
667,667,RIFR,,73,1170,96,12.00, 2.24, 1.98,1413,3165.00
666,666,RIGL,,57,1163,97, 9.00, 2.19, 1.80,1413,3098.00
271,271,RIGR,,62,1129,101,187.00,55.66,39.02,3951,219922.00
692,692,RIH,,66,1267,85,13.00, 2.59, 2.11,1413,3654.00
97,97,RIML,,47,1212,63,168.00,73.40,31.84,2481,182095.00
561,561,RIMR,,84,1213,74,195.00,81.05,42.62,2480,200995.00
723,723,RIPL,,51,1327,61,24.00, 2.33, 2.51,1413,3287.00
518,518,RIPR,,83,1328,61,221.00,86.34,48.05,3085,266373.00
690,690,RIR,,75,1253,80,15.00, 2.73, 2.53,1413,3858.00
545,545,RIS,,80,1191,88,222.00,87.76,46.48,2200,193063.00
661,661,RIVL,,55,1197,40,16.00, 2.58, 2.48,1413,3645.00
477,477,RIVR,,79,1197,47,248.00,107.25,53.44,2538,272190.00
677,677,RMDDL,,48,1273,87,15.00, 2.50, 2.12,1413,3539.00
686,686,RMDDR,,79,1272,91,15.00, 2.58, 2.04,1413,3642.00
25,25,RMDL,,41,1284,72,140.00,55.83,29.03,3085,172229.00
618,618,RMDR,,91,1285,76,217.00,76.19,50.49,2864,218215.00
17,17,RMDVL,,41,1294,56,144.00,47.47,27.05,3853,182900.00
622,622,RMDVR,,92,1298,62,227.00,66.26,48.72,3238,214550.00
711,711,RMED,,74,1316,36,13.00, 2.59, 2.02,1413,3660.00
722,722,RMEL,,51,1314,64,24.00, 2.60, 2.35,1413,3667.00
706,706,RMER,,87,1315,64,19.00, 2.81, 2.39,1413,3967.00
283,283,RMEV,,65,1300,96,179.00,60.74,40.55,3498,212472.00
37,37,RMGL,,43,1160,77,146.00,55.04,30.43,3660,201454.00
574,574,RMGR,,88,1159,81,235.00,70.58,50.17,3121,220289.00
678,678,SAADL,,57,1269,85,12.00, 2.69, 2.06,1413,3802.00
687,687,SAADR,,74,1268,86,15.00, 2.55, 2.12,1413,3598.00
655,655,SAAVL,,53,1277,50,15.00, 2.41, 2.11,1413,3404.00
642,642,SAAVR,,81,1278,55,17.00, 2.39, 2.15,1413,3384.00
414,414,SABD,,71,1152,97,234.00,89.96,50.73,2341,210586.00
669,669,SABVL,,62,1191,102,14.00, 2.20, 2.04,1413,3105.00
668,668,SABVR,,70,1186,98,13.00, 2.41, 2.13,1413,3400.00
681,681,SIADL,,47,1241,79,17.00, 3.15, 2.66,1413,4450.00
907,907,SIADR,,82,1227,87,23.00, 4.08, 3.15,1413,5764.00
680,680,SIAVL,,48,1230,89,18.00, 3.26, 2.62,1413,4606.00
906,906,SIAVR,,73,1224,86,16.00, 3.81, 2.73,1413,5390.00
15,15,SIBDL,,42,1271,73,175.00,66.17,37.67,3438,227490.00
610,610,SIBDR,,90,1271,78,233.00,91.94,58.52,2286,210164.00
682,682,SIBVL,,51,1262,76,17.00, 3.27, 2.57,1413,4623.00
691,691,SIBVR,,81,1261,82,20.00, 2.96, 2.54,1413,4180.00
675,675,SMBDL,,51,1247,92,19.00, 2.33, 2.50,1413,3287.00
684,684,SMBDR,,76,1240,92,17.00, 3.08, 2.91,1413,4355.00
234,234,SMBVL,,58,1253,81,194.00,93.63,40.92,2133,199720.00
688,688,SMBVR,,68,1255,87,15.00, 2.61, 2.38,1413,3684.00
676,676,SMDDL,,48,1260,90,15.00, 2.29, 2.36,1413,3231.00
685,685,SMDDR,,78,1255,93,14.00, 2.66, 2.39,1413,3754.00
653,653,SMDVL,,47,1268,43,15.00, 2.13, 2.35,1413,3009.00
577,577,SMDVR,,86,1270,47,227.00,94.14,52.88,2628,247400.00
795,795,SPH,,55,352,67,15.00, 2.45, 2.37,1413,3456.00
208,208,TL,,56,219,61,162.00,45.65,30.76,4714,215192.00
365,365,TR,,70,233,59,139.00,47.76,28.91,3431,163876.00
301,301,U,,64,330,75,227.00,94.17,52.15,2716,255774.00
726,726,URADL,,54,1337,44,18.00, 2.44, 2.57,1413,3445.00
489,489,URADR,,80,1373,38,232.00,88.62,52.90,2797,247879.00
714,714,URAVL,,60,1330,93,13.00, 2.19, 2.27,1413,3094.00
510,510,URAVR,,81,1330,88,243.00,95.52,54.03,2330,222567.00
725,725,URBL,,43,1339,61,16.00, 2.01, 2.52,1413,2844.00
694,694,URBR,,91,1343,61,14.00, 2.47, 2.33,1413,3493.00
297,297,URXL,,64,1262,41,219.00,89.63,47.04,2720,243806.00
444,444,URXR,,75,1267,40,204.00,92.27,43.68,2817,259929.00
117,117,URYDL,,51,1324,45,207.00,84.66,44.34,2618,221639.00
708,708,URYDR,,84,1340,46,12.00, 2.06, 2.18,1413,2913.00
49,49,URYVL,,46,1336,76,188.00,67.71,38.50,2966,200816.00
607,607,URYVR,,88,1335,76,231.00,92.86,53.48,2336,216918.00
13,13,V1L,,39,1022,60,100.00,34.35,18.53,4122,141603.00
595,595,V1R,,89,1025,69,173.00,46.82,32.37,4180,195708.00
826,826,V2L,,42,911,69,105.00,32.10,15.32,4510,144767.00
524,524,V2R,,84,919,82,159.00,43.55,30.47,4791,208627.00
827,827,V3L,,43,808,73,95.00,33.97,16.61,4511,153248.00
808,808,V3R,,85,830,82,163.00,44.31,30.40,5000,221569.00
70,70,V4L,,45,669,67,118.00,37.82,22.05,4702,177834.00
811,811,V4R,,85,677,79,172.00,47.92,32.89,5140,246315.00
831,831,V5L,,45,523,66,160.00,43.63,26.50,5418,236402.00
814,814,V5R,,80,533,72,184.00,50.57,34.55,4924,249017.00
832,832,V6L,,45,431,69,140.00,40.39,25.88,5407,218363.00
481,481,V6R,,79,438,70,175.00,47.63,33.11,5269,250947.00
904,904,VIRL,,59,346,50,210.00,66.28,45.92,3529,233908.00
406,406,VIRR,,72,348,59,245.00,68.17,51.17,3839,261701.00
871,871,VL1,,49,1465,77,20.00, 3.30, 2.75,1413,4668.00
85,85,VL10,,48,1062,85,135.00,39.24,24.01,5580,218959.00
895,895,VL11,,54,989,94,12.00, 1.43, 1.74,1413,2020.00
823,823,VL12,,43,927,84,142.00,41.68,27.65,4441,185098.00
147,147,VL13,,54,871,92,175.00,50.58,37.50,3464,175199.00
113,113,VL14,,50,818,85,157.00,46.73,33.91,4657,217622.00
169,169,VL15,,55,752,85,186.00,51.03,38.52,4382,223594.00
123,123,VL16,,53,673,79,191.00,51.09,37.31,4539,231888.00
876,876,VL17,,55,555,84,183.00,53.39,38.89,4289,228995.00
877,877,VL18,,55,436,82,203.00,58.18,41.72,4271,248500.00
210,210,VL19,,59,264,76,207.00,67.19,47.35,3683,247469.00
872,872,VL2,,52,1454,87,15.00, 2.92, 2.42,1413,4124.00
193,193,VL3,,55,1421,93,147.00,51.00,27.87,3604,183796.00
84,84,VL4,,46,1367,88,131.00,56.83,24.11,1502,85357.00
910,910,VL5,,54,1321,95,15.00, 2.30, 2.09,1413,3244.00
105,105,VL6,,47,1299,88,128.00,44.21,22.24,3635,160715.00
171,171,VL7,,53,1199,99,157.00,67.82,32.70,1226,83147.00
875,875,VL8,,49,1156,94, 9.00, 2.01, 1.81,1413,2840.00
148,148,VL9,,54,1108,95,172.00,54.21,36.27,3593,194787.00
373,373,VPI1,,71,1099,40,181.00,59.69,39.85,2868,171196.00
160,160,VPI2DL,,56,1097,51,205.00,55.33,41.38,4185,231549.00
535,535,VPI2DR,,83,1100,59,223.00,62.32,46.81,4045,252097.00
236,236,VPI2V,,63,1104,86,224.00,74.37,50.28,3180,236493.00
316,316,VPI3D,,69,1090,51,183.00,67.69,43.31,4119,278806.00
281,281,VPI3V,,69,1095,82,195.00,61.48,45.18,3242,199326.00
887,887,VR1,,85,1464,83,21.00, 2.92, 2.70,1413,4125.00
880,880,VR10,,79,1092,92,159.00,49.45,32.27,3713,183626.00
388,388,VR11,,71,1014,94,180.00,52.80,38.41,3284,173392.00
428,428,VR12,,75,951,92,234.00,55.80,41.55,3301,184206.00
389,389,VR13,,72,899,93,186.00,54.66,41.59,3813,208430.00
397,397,VR14,,72,847,91,188.00,57.14,42.11,3284,187657.00
387,387,VR15,,71,782,91,198.00,56.93,43.95,4096,233181.00
398,398,VR16,,72,703,85,214.00,64.10,45.45,3711,237892.00
385,385,VR17,,71,614,87,233.00,60.12,46.75,3964,238301.00
879,879,VR18,,73,536,87,218.00,57.23,44.02,4503,257717.00
878,878,VR19,,73,439,82,232.00,62.86,46.39,4234,266158.00
544,544,VR2,,82,1441,87,141.00,50.99,26.54,3865,197060.00
375,375,VR20,,70,255,76,211.00,68.14,48.08,3262,222272.00
886,886,VR3,,78,1408,95,172.00,58.16,34.41,3203,186284.00
564,564,VR4,,86,1370,89,183.00,58.68,32.88,3026,177580.00
885,885,VR5,,80,1325,97,168.00,27.95,37.65,2412,67422.00
882,882,VR6,,86,1290,88,177.00,58.25,33.68,3023,176076.00
440,440,VR7,,75,1220,97,175.00,63.28,37.62,2937,185851.00
511,511,VR8,,80,1161,94,216.00,67.11,40.89,2401,161128.00
881,881,VR9,,78,1126,97,190.00,56.24,36.48,3691,207567.00
670,670,W,,62,1233,102,161.00,54.62,32.44,3421,186847.00
27,27,XXXL,,41,1364,73,155.00,55.61,32.60,3779,210154.00
609,609,XXXR,,90,1365,77,223.00,80.68,53.29,2520,203303.00
352,352,YPDA,,66,320,85,215.00,64.84,46.38,3688,239120.00
394,394,Z1,,71,750,83,187.00,58.61,41.99,3861,226308.00
335,335,Z2,,70,733,78,224.00,59.62,44.64,7870,469216.00
167,167,Z3,,58,712,77,211.00,56.56,39.94,8204,463991.00
221,221,Z4,,59,696,81,181.00,59.92,38.51,3583,214694.00
